LAT,LON,YEAR,MONTH,DAY,qv2m,prectotcorr,ws10m,ts
24.0,85.0,2015,6,27,14.93,3.73,3.79,27.97
24.0,85.625,2015,6,27,15.8,3.94,3.78,27.41
24.0,86.25,2015,6,27,16.68,6.79,3.86,27.95
24.0,86.875,2015,6,27,17.97,12.89,4.27,28.32
24.0,87.5,2015,6,27,18.67,10.89,4.5,28.89
24.0,88.125,2015,6,27,20.04,13.75,4.12,28.38
22.5,85.0,2015,6,28,18.96,32.28,3.13,28.38
22.5,85.625,2015,6,28,19.23,26.2,3.77,27.77
22.5,86.25,2015,6,28,19.43,17.09,3.88,28.17
22.5,86.875,2015,6,28,20.29,14.23,4.22,28.47
22.5,87.5,2015,6,28,21.05,13.69,5.24,28.15
22.5,88.125,2015,6,28,20.97,16.24,5.49,28.37
23.0,85.0,2015,6,28,18.02,42.29,2.87,27.59
23.0,85.625,2015,6,28,18.73,32.89,3.21,28.32
23.0,86.25,2015,6,28,19.28,18.19,3.56,28.57
23.0,86.875,2015,6,28,20.03,13.79,4.23,28.49
23.0,87.5,2015,6,28,20.88,13.59,5.13,28.32
23.0,88.125,2015,6,28,21.04,18.34,5.28,28.33
23.5,85.0,2015,6,28,17.62,49.18,3.1,27.02
23.5,85.625,2015,6,28,18.17,39.48,3.11,27.87
23.5,86.25,2015,6,28,18.82,20.58,3.27,28.57
23.5,86.875,2015,6,28,19.8,12.68,4.11,28.46
23.5,87.5,2015,6,28,20.69,13.48,4.98,28.5
23.5,88.125,2015,6,28,21.12,17.48,5.2,28.39
24.0,85.0,2015,6,28,18.15,53.08,2.69,28.14
24.0,85.625,2015,6,28,17.92,42.97,2.81,28.22
24.0,86.25,2015,6,28,18.32,22.12,2.85,28.62
24.0,86.875,2015,6,28,19.49,10.35,3.91,28.21
24.0,87.5,2015,6,28,20.45,11.12,4.55,28.37
24.0,88.125,2015,6,28,21.11,12.18,4.91,28.51
22.5,85.0,2015,6,29,19.32,5.2,3.19,27.98
22.5,85.625,2015,6,29,19.08,2.43,3.21,27.95
22.5,86.25,2015,6,29,19.08,2.29,2.9,29.15
22.5,86.875,2015,6,29,19.22,2.24,3.46,30.12
22.5,87.5,2015,6,29,19.27,2.62,3.91,30.05
22.5,88.125,2015,6,29,19.46,1.79,3.53,29.68
23.0,85.0,2015,6,29,18.96,4.19,3.26,27.21
23.0,85.625,2015,6,29,19.18,2.32,3.06,28.3
23.0,86.25,2015,6,29,19.19,2.26,2.93,29.71
23.0,86.875,2015,6,29,18.95,2.12,3.6,30.44
23.0,87.5,2015,6,29,18.82,1.97,3.87,30.5
23.0,88.125,2015,6,29,19.56,1.27,3.38,29.59
23.5,85.0,2015,6,29,18.6,3.35,3.71,27.13
23.5,85.625,2015,6,29,19.03,2.54,3.36,28.15
23.5,86.25,2015,6,29,19.19,2.45,3.18,29.76
23.5,86.875,2015,6,29,18.94,2.4,3.58,30.52
23.5,87.5,2015,6,29,18.59,2.08,3.81,30.69
23.5,88.125,2015,6,29,19.71,1.88,3.42,29.58
24.0,85.0,2015,6,29,18.8,2.34,3.37,28.56
24.0,85.625,2015,6,29,19.0,2.45,3.35,28.8
24.0,86.25,2015,6,29,19.2,2.11,3.38,29.9
24.0,86.875,2015,6,29,19.04,2.19,3.56,30.19
24.0,87.5,2015,6,29,18.58,1.94,3.65,30.36
24.0,88.125,2015,6,29,19.77,1.85,3.37,29.73
22.5,85.0,2015,6,30,19.05,15.15,2.02,28.9
22.5,85.625,2015,6,30,18.98,16.2,1.79,28.96
22.5,86.25,2015,6,30,19.16,13.7,2.27,29.48
22.5,86.875,2015,6,30,19.66,8.92,3.69,29.78
22.5,87.5,2015,6,30,19.76,8.74,4.5,29.7
22.5,88.125,2015,6,30,19.87,4.28,4.37,29.5
23.0,85.0,2015,6,30,18.59,19.91,1.99,28.24
23.0,85.625,2015,6,30,19.15,17.59,1.86,29.49
23.0,86.25,2015,6,30,19.39,15.21,2.51,30.04
23.0,86.875,2015,6,30,19.48,10.29,3.78,30.23
23.0,87.5,2015,6,30,19.65,9.65,4.36,30.17
23.0,88.125,2015,6,30,20.03,5.7,4.14,29.39
23.5,85.0,2015,6,30,18.53,24.55,2.03,28.17
23.5,85.625,2015,6,30,19.15,16.27,1.91,29.43
23.5,86.25,2015,6,30,19.51,13.8,2.67,30.17
23.5,86.875,2015,6,30,19.68,9.59,3.66,30.42
23.5,87.5,2015,6,30,19.72,9.13,4.24,30.46
23.5,88.125,2015,6,30,20.28,6.57,4.14,29.37
24.0,85.0,2015,6,30,19.19,24.67,2.18,29.32
24.0,85.625,2015,6,30,19.21,12.89,1.82,30.12
24.0,86.25,2015,6,30,19.48,10.14,2.66,30.57
24.0,86.875,2015,6,30,19.84,7.12,3.63,30.45
24.0,87.5,2015,6,30,19.8,6.76,4.2,30.48
24.0,88.125,2015,6,30,20.49,5.41,4.22,29.62
22.5,85.0,2015,7,1,19.46,14.02,3.47,27.82
22.5,85.625,2015,7,1,19.57,17.65,3.61,27.88
22.5,86.25,2015,7,1,19.73,16.16,3.54,28.84
22.5,86.875,2015,7,1,20.01,8.8,3.17,29.95
22.5,87.5,2015,7,1,20.62,9.1,3.0,29.9
22.5,88.125,2015,7,1,20.99,3.53,3.29,30.17
23.0,85.0,2015,7,1,18.7,13.6,3.38,27.12
23.0,85.625,2015,7,1,19.4,15.92,3.11,28.4
23.0,86.25,2015,7,1,19.92,16.6,2.97,29.52
23.0,86.875,2015,7,1,20.18,10.16,2.64,30.2
23.0,87.5,2015,7,1,20.6,9.19,2.03,30.62
23.0,88.125,2015,7,1,21.02,3.59,2.16,30.62
23.5,85.0,2015,7,1,18.46,12.59,3.53,26.89
23.5,85.625,2015,7,1,19.05,11.78,2.97,28.53
23.5,86.25,2015,7,1,19.83,14.32,2.37,30.0
23.5,86.875,2015,7,1,20.4,10.65,1.94,30.46
23.5,87.5,2015,7,1,20.81,9.66,1.43,30.95
23.5,88.125,2015,7,1,21.2,4.63,2.24,30.59
24.0,85.0,2015,7,1,19.0,11.4,3.64,28.03
24.0,85.625,2015,7,1,19.07,9.8,2.96,29.18
24.0,86.25,2015,7,1,19.81,14.01,2.2,30.31
24.0,86.875,2015,7,1,20.42,12.65,1.62,30.61
24.0,87.5,2015,7,1,21.05,12.57,1.87,30.63
24.0,88.125,2015,7,1,21.22,6.82,2.57,30.5
22.5,85.0,2015,7,2,19.75,4.38,3.22,27.34
22.5,85.625,2015,7,2,19.92,7.46,3.35,27.48
22.5,86.25,2015,7,2,20.04,9.43,3.2,28.17
22.5,86.875,2015,7,2,20.4,16.03,3.05,29.07
22.5,87.5,2015,7,2,20.94,16.91,2.88,28.94
22.5,88.125,2015,7,2,21.66,30.81,3.58,28.6
23.0,85.0,2015,7,2,18.93,3.61,3.18,26.72
23.0,85.625,2015,7,2,19.58,6.17,2.96,28.06
23.0,86.25,2015,7,2,19.93,7.96,2.88,28.92
23.0,86.875,2015,7,2,20.24,12.74,2.91,29.46
23.0,87.5,2015,7,2,20.69,14.63,2.53,29.59
23.0,88.125,2015,7,2,21.5,25.51,2.63,28.91
23.5,85.0,2015,7,2,18.62,2.53,3.63,26.73
23.5,85.625,2015,7,2,19.08,4.04,2.99,28.28
23.5,86.25,2015,7,2,19.57,5.83,2.56,29.49
23.5,86.875,2015,7,2,20.04,9.02,2.53,29.86
23.5,87.5,2015,7,2,20.47,10.37,2.29,30.27
23.5,88.125,2015,7,2,21.41,16.43,2.13,29.39
24.0,85.0,2015,7,2,19.04,1.89,3.98,28.19
24.0,85.625,2015,7,2,18.91,2.45,3.27,29.1
24.0,86.25,2015,7,2,19.32,4.29,2.53,29.94
24.0,86.875,2015,7,2,19.92,7.41,2.34,30.19
24.0,87.5,2015,7,2,20.46,7.71,2.14,30.67
24.0,88.125,2015,7,2,21.44,11.59,2.13,29.94
22.5,85.0,2015,7,3,19.38,14.92,4.31,27.04
22.5,85.625,2015,7,3,19.73,17.04,4.48,26.85
22.5,86.25,2015,7,3,19.99,11.61,4.15,27.59
22.5,86.875,2015,7,3,20.36,6.25,3.5,29.11
22.5,87.5,2015,7,3,20.91,7.25,3.23,29.69
22.5,88.125,2015,7,3,21.49,12.75,3.95,29.69
23.0,85.0,2015,7,3,19.09,19.34,3.73,26.73
23.0,85.625,2015,7,3,19.89,19.88,3.77,27.62
23.0,86.25,2015,7,3,20.3,12.7,3.55,28.47
23.0,86.875,2015,7,3,20.44,5.96,3.24,29.63
23.0,87.5,2015,7,3,20.75,5.9,2.97,30.36
23.0,88.125,2015,7,3,21.42,9.35,3.27,30.0
23.5,85.0,2015,7,3,18.94,19.27,3.63,26.99
23.5,85.625,2015,7,3,19.56,17.82,3.34,28.19
23.5,86.25,2015,7,3,20.05,10.61,3.05,29.31
23.5,86.875,2015,7,3,20.42,4.42,2.94,30.16
23.5,87.5,2015,7,3,20.61,4.08,2.86,30.92
23.5,88.125,2015,7,3,21.39,5.6,3.05,30.24
24.0,85.0,2015,7,3,19.47,16.09,4.06,28.45
24.0,85.625,2015,7,3,19.46,13.48,3.53,29.32
24.0,86.25,2015,7,3,19.77,7.93,2.95,30.02
24.0,86.875,2015,7,3,20.28,3.21,2.89,30.37
24.0,87.5,2015,7,3,20.6,3.15,2.92,30.88
24.0,88.125,2015,7,3,21.38,3.57,3.11,30.42
22.5,85.0,2015,7,4,20.06,4.64,3.27,28.23
22.5,85.625,2015,7,4,20.33,3.69,3.6,28.33
22.5,86.25,2015,7,4,20.47,3.07,3.57,29.15
22.5,86.875,2015,7,4,20.69,4.52,3.34,30.09
22.5,87.5,2015,7,4,21.23,4.83,3.05,30.26
22.5,88.125,2015,7,4,21.9,8.69,3.32,30.16
23.0,85.0,2015,7,4,19.6,6.07,3.4,27.42
23.0,85.625,2015,7,4,20.37,3.43,3.29,28.76
23.0,86.25,2015,7,4,20.66,2.99,3.12,29.89
23.0,86.875,2015,7,4,20.71,4.09,3.12,30.65
23.0,87.5,2015,7,4,21.16,4.82,2.9,30.87
23.0,88.125,2015,7,4,21.98,7.1,3.01,30.32
23.5,85.0,2015,7,4,19.29,8.0,3.98,27.56
23.5,85.625,2015,7,4,19.88,3.49,3.53,29.04
23.5,86.25,2015,7,4,20.43,3.07,2.88,30.38
23.5,86.875,2015,7,4,20.79,3.11,2.8,31.07
23.5,87.5,2015,7,4,21.17,3.99,2.8,31.24
23.5,88.125,2015,7,4,22.06,3.89,3.06,30.43
24.0,85.0,2015,7,4,19.62,6.81,4.37,29.1
24.0,85.625,2015,7,4,19.48,3.06,4.05,29.93
24.0,86.25,2015,7,4,20.02,3.15,3.28,30.72
24.0,86.875,2015,7,4,20.74,2.63,2.82,31.11
24.0,87.5,2015,7,4,21.16,3.06,2.85,31.26
24.0,88.125,2015,7,4,22.08,1.57,3.22,30.68
22.5,85.0,2015,7,5,20.64,10.19,2.19,28.33
22.5,85.625,2015,7,5,20.89,10.66,2.35,28.29
22.5,86.25,2015,7,5,21.08,6.81,1.96,29.2
22.5,86.875,2015,7,5,21.35,4.7,1.67,29.73
22.5,87.5,2015,7,5,21.76,4.63,2.28,28.95
22.5,88.125,2015,7,5,21.88,6.59,2.5,28.94
23.0,85.0,2015,7,5,19.92,12.34,2.44,27.68
23.0,85.625,2015,7,5,20.66,12.38,2.31,28.56
23.0,86.25,2015,7,5,21.02,7.55,1.84,29.64
23.0,86.875,2015,7,5,21.37,4.09,1.94,29.7
23.0,87.5,2015,7,5,21.79,3.77,2.63,29.23
23.0,88.125,2015,7,5,22.23,5.49,2.64,28.75
23.5,85.0,2015,7,5,19.79,16.01,2.99,27.58
23.5,85.625,2015,7,5,20.16,14.82,2.66,28.61
23.5,86.25,2015,7,5,20.6,7.95,2.03,29.79
23.5,86.875,2015,7,5,21.17,3.3,2.13,30.03
23.5,87.5,2015,7,5,21.82,2.69,3.04,29.54
23.5,88.125,2015,7,5,22.41,3.75,3.13,28.81
24.0,85.0,2015,7,5,20.3,18.54,3.46,28.81
24.0,85.625,2015,7,5,20.02,15.6,3.21,29.31
24.0,86.25,2015,7,5,20.23,8.16,2.64,30.03
24.0,86.875,2015,7,5,20.73,3.24,2.39,30.36
24.0,87.5,2015,7,5,21.76,2.4,3.21,29.81
24.0,88.125,2015,7,5,22.64,2.86,3.55,29.07
22.5,85.0,2015,7,6,20.38,48.49,2.26,26.55
22.5,85.625,2015,7,6,20.62,30.8,2.28,27.26
22.5,86.25,2015,7,6,21.07,17.98,2.34,28.22
22.5,86.875,2015,7,6,21.5,10.39,2.2,29.3
22.5,87.5,2015,7,6,21.36,11.75,1.9,29.74
22.5,88.125,2015,7,6,21.65,7.54,1.9,29.8
23.0,85.0,2015,7,6,19.69,31.81,2.65,26.07
23.0,85.625,2015,7,6,20.48,25.91,2.42,27.51
23.0,86.25,2015,7,6,21.18,21.18,2.17,28.56
23.0,86.875,2015,7,6,21.38,13.55,2.06,29.42
23.0,87.5,2015,7,6,21.32,14.02,1.9,30.12
23.0,88.125,2015,7,6,21.54,7.85,1.94,29.96
23.5,85.0,2015,7,6,19.49,30.36,2.51,25.95
23.5,85.625,2015,7,6,20.06,24.65,2.26,27.28
23.5,86.25,2015,7,6,20.98,23.26,1.92,28.48
23.5,86.875,2015,7,6,21.38,16.57,1.87,29.38
23.5,87.5,2015,7,6,21.46,17.6,1.8,30.28
23.5,88.125,2015,7,6,21.67,9.26,1.96,30.07
24.0,85.0,2015,7,6,20.1,53.39,1.86,26.97
24.0,85.625,2015,7,6,20.08,43.85,1.87,27.61
24.0,86.25,2015,7,6,20.85,34.99,1.73,28.42
24.0,86.875,2015,7,6,21.34,24.84,1.75,29.09
24.0,87.5,2015,7,6,21.66,27.86,1.69,30.07
24.0,88.125,2015,7,6,21.89,14.19,1.92,30.26
22.5,85.0,2015,7,7,20.32,28.51,1.12,26.75
22.5,85.625,2015,7,7,20.27,24.91,1.78,27.38
22.5,86.25,2015,7,7,20.37,23.45,1.88,27.8
22.5,86.875,2015,7,7,20.83,21.47,1.86,28.29
22.5,87.5,2015,7,7,21.27,23.34,1.68,28.57
22.5,88.125,2015,7,7,21.77,31.44,1.56,29.16
23.0,85.0,2015,7,7,19.73,23.7,1.7,26.31
23.0,85.625,2015,7,7,20.2,20.79,1.92,27.26
23.0,86.25,2015,7,7,20.59,18.35,1.65,27.94
23.0,86.875,2015,7,7,20.87,15.94,1.65,28.68
23.0,87.5,2015,7,7,21.14,15.9,1.29,29.13
23.0,88.125,2015,7,7,21.45,25.09,0.96,29.63
23.5,85.0,2015,7,7,19.51,16.9,1.76,26.26
23.5,85.625,2015,7,7,19.84,16.03,2.05,27.11
23.5,86.25,2015,7,7,20.41,14.3,1.56,27.96
23.5,86.875,2015,7,7,20.92,11.33,1.38,28.82
23.5,87.5,2015,7,7,21.2,11.97,1.2,29.36
23.5,88.125,2015,7,7,21.34,17.79,0.97,29.69
24.0,85.0,2015,7,7,19.97,12.21,1.29,27.47
24.0,85.625,2015,7,7,19.73,12.48,1.81,27.65
24.0,86.25,2015,7,7,20.13,13.2,1.56,28.09
24.0,86.875,2015,7,7,20.79,11.35,1.31,28.42
24.0,87.5,2015,7,7,21.47,11.82,1.62,28.74
24.0,88.125,2015,7,7,21.62,14.36,1.38,29.44
22.5,85.0,2015,7,8,19.92,12.61,3.11,26.92
22.5,85.625,2015,7,8,20.05,11.7,3.21,27.01
22.5,86.25,2015,7,8,20.19,13.84,2.94,27.29
22.5,86.875,2015,7,8,20.68,19.4,3.41,27.97
22.5,87.5,2015,7,8,20.79,18.6,3.73,28.08
22.5,88.125,2015,7,8,21.13,27.64,3.15,27.95
23.0,85.0,2015,7,8,19.62,16.16,2.94,26.08
23.0,85.625,2015,7,8,20.31,11.23,2.62,27.31
23.0,86.25,2015,7,8,20.54,9.75,2.82,27.74
23.0,86.875,2015,7,8,20.5,12.26,3.62,28.46
23.0,87.5,2015,7,8,20.49,13.99,3.49,28.63
23.0,88.125,2015,7,8,21.11,21.19,2.68,28.17
23.5,85.0,2015,7,8,19.72,23.46,2.4,26.18
23.5,85.625,2015,7,8,20.32,16.05,2.24,27.65
23.5,86.25,2015,7,8,20.58,11.24,2.97,28.23
23.5,86.875,2015,7,8,20.41,10.52,3.46,29.06
23.5,87.5,2015,7,8,20.48,11.9,2.94,29.07
23.5,88.125,2015,7,8,21.15,19.0,2.23,28.76
24.0,85.0,2015,7,8,20.16,28.89,2.49,27.27
24.0,85.625,2015,7,8,20.29,21.35,2.63,28.12
24.0,86.25,2015,7,8,20.36,15.25,3.2,28.52
24.0,86.875,2015,7,8,20.4,12.21,3.09,29.07
24.0,87.5,2015,7,8,20.71,13.09,2.45,29.14
24.0,88.125,2015,7,8,21.14,19.29,2.01,29.46
22.5,85.0,2015,7,9,20.53,32.08,3.66,26.14
22.5,85.625,2015,7,9,21.12,29.47,3.25,26.62
22.5,86.25,2015,7,9,21.16,35.26,3.8,27.56
22.5,86.875,2015,7,9,21.26,56.47,4.17,28.32
22.5,87.5,2015,7,9,21.7,56.48,4.8,28.21
22.5,88.125,2015,7,9,22.13,90.41,5.03,28.04
23.0,85.0,2015,7,9,19.98,41.02,4.38,25.07
23.0,85.625,2015,7,9,20.98,35.45,3.63,26.41
23.0,86.25,2015,7,9,21.3,35.69,3.25,27.58
23.0,86.875,2015,7,9,21.17,52.04,3.97,28.07
23.0,87.5,2015,7,9,21.43,58.05,4.54,28.4
23.0,88.125,2015,7,9,21.9,87.15,4.56,28.12
23.5,85.0,2015,7,9,20.1,44.47,4.42,24.99
23.5,85.625,2015,7,9,20.91,40.04,3.57,26.38
23.5,86.25,2015,7,9,21.31,37.42,2.67,27.53
23.5,86.875,2015,7,9,21.4,42.34,3.07,27.97
23.5,87.5,2015,7,9,21.44,50.79,4.11,28.44
23.5,88.125,2015,7,9,21.82,61.91,4.22,28.18
24.0,85.0,2015,7,9,20.92,42.56,3.66,26.3
24.0,85.625,2015,7,9,21.2,39.26,2.73,27.24
24.0,86.25,2015,7,9,21.41,38.08,2.56,27.5
24.0,86.875,2015,7,9,21.55,37.67,2.65,27.81
24.0,87.5,2015,7,9,21.65,41.12,3.5,28.06
24.0,88.125,2015,7,9,21.96,39.21,3.94,28.34
22.5,85.0,2015,7,10,20.38,64.29,3.48,26.01
22.5,85.625,2015,7,10,20.67,41.0,4.8,26.03
22.5,86.25,2015,7,10,21.05,28.6,5.47,26.88
22.5,86.875,2015,7,10,21.77,29.39,6.79,27.57
22.5,87.5,2015,7,10,22.14,30.62,7.41,27.93
22.5,88.125,2015,7,10,22.29,40.35,6.82,27.93
23.0,85.0,2015,7,10,20.07,63.67,3.69,25.31
23.0,85.625,2015,7,10,21.02,43.1,4.13,26.29
23.0,86.25,2015,7,10,21.44,28.48,5.53,27.18
23.0,86.875,2015,7,10,21.64,31.49,7.49,27.59
23.0,87.5,2015,7,10,21.85,29.53,7.62,27.91
23.0,88.125,2015,7,10,22.04,40.32,6.68,27.78
23.5,85.0,2015,7,10,20.17,56.31,3.75,25.34
23.5,85.625,2015,7,10,21.07,42.91,4.57,26.24
23.5,86.25,2015,7,10,21.49,30.61,6.77,27.17
23.5,86.875,2015,7,10,21.57,38.35,7.81,27.54
23.5,87.5,2015,7,10,21.63,33.72,7.69,27.82
23.5,88.125,2015,7,10,21.79,48.92,6.64,27.71
24.0,85.0,2015,7,10,20.93,38.52,3.49,26.28
24.0,85.625,2015,7,10,21.22,31.45,5.83,26.56
24.0,86.25,2015,7,10,21.39,24.85,7.75,27.14
24.0,86.875,2015,7,10,21.43,34.57,8.17,27.37
24.0,87.5,2015,7,10,21.43,32.66,7.62,27.6
24.0,88.125,2015,7,10,21.67,48.35,6.73,27.84
22.5,85.0,2015,7,11,19.2,14.82,3.48,25.99
22.5,85.625,2015,7,11,19.36,7.21,2.77,25.97
22.5,86.25,2015,7,11,20.09,4.21,2.71,27.02
22.5,86.875,2015,7,11,20.93,3.16,3.99,27.97
22.5,87.5,2015,7,11,21.22,3.17,4.76,28.49
22.5,88.125,2015,7,11,21.61,3.1,4.67,28.55
23.0,85.0,2015,7,11,18.9,10.98,4.16,25.19
23.0,85.625,2015,7,11,19.64,5.48,3.35,26.17
23.0,86.25,2015,7,11,20.32,2.81,3.6,27.34
23.0,86.875,2015,7,11,20.78,1.84,4.5,27.96
23.0,87.5,2015,7,11,21.08,1.67,4.92,28.58
23.0,88.125,2015,7,11,21.51,1.83,4.69,28.58
23.5,85.0,2015,7,11,18.97,7.75,5.37,25.24
23.5,85.625,2015,7,11,19.69,4.79,4.77,26.23
23.5,86.25,2015,7,11,20.29,2.55,4.67,27.41
23.5,86.875,2015,7,11,20.73,1.38,4.97,28.08
23.5,87.5,2015,7,11,20.94,1.38,5.07,28.83
23.5,88.125,2015,7,11,21.5,1.59,4.69,28.71
24.0,85.0,2015,7,11,19.58,6.3,5.86,26.56
24.0,85.625,2015,7,11,19.75,5.28,5.95,26.88
24.0,86.25,2015,7,11,20.18,2.95,5.57,27.52
24.0,86.875,2015,7,11,20.64,1.52,5.42,28.12
24.0,87.5,2015,7,11,20.95,1.38,4.99,28.81
24.0,88.125,2015,7,11,21.58,1.87,4.58,28.91
22.5,85.0,2015,7,12,19.36,0.96,2.95,26.32
22.5,85.625,2015,7,12,19.68,2.21,2.76,27.14
22.5,86.25,2015,7,12,19.91,4.2,2.15,28.51
22.5,86.875,2015,7,12,20.46,5.9,1.95,29.57
22.5,87.5,2015,7,12,20.78,5.61,2.68,29.63
22.5,88.125,2015,7,12,21.1,2.96,3.0,29.32
23.0,85.0,2015,7,12,19.12,0.35,3.14,25.91
23.0,85.625,2015,7,12,19.78,0.75,2.67,27.5
23.0,86.25,2015,7,12,20.02,1.42,2.3,28.92
23.0,86.875,2015,7,12,20.3,2.14,2.25,29.67
23.0,87.5,2015,7,12,20.69,2.15,2.72,29.97
23.0,88.125,2015,7,12,21.13,1.15,3.04,29.4
23.5,85.0,2015,7,12,19.1,0.18,3.44,26.24
23.5,85.625,2015,7,12,19.65,0.2,2.68,27.88
23.5,86.25,2015,7,12,20.06,0.43,2.34,29.2
23.5,86.875,2015,7,12,20.27,0.86,2.42,29.83
23.5,87.5,2015,7,12,20.6,0.67,2.77,30.15
23.5,88.125,2015,7,12,21.18,0.89,3.13,29.39
24.0,85.0,2015,7,12,19.56,0.18,3.34,27.81
24.0,85.625,2015,7,12,19.62,0.08,2.74,28.86
24.0,86.25,2015,7,12,20.0,0.23,2.38,29.55
24.0,86.875,2015,7,12,20.32,0.72,2.46,29.79
24.0,87.5,2015,7,12,20.61,0.62,2.66,29.93
24.0,88.125,2015,7,12,21.28,1.37,2.96,29.52
22.5,85.0,2015,7,13,19.99,1.11,2.24,28.01
22.5,85.625,2015,7,13,20.15,5.16,2.55,27.89
22.5,86.25,2015,7,13,20.49,13.25,2.85,28.53
22.5,86.875,2015,7,13,21.38,18.34,2.88,29.53
22.5,87.5,2015,7,13,21.91,20.53,2.2,30.0
22.5,88.125,2015,7,13,22.14,19.84,2.73,29.74
23.0,85.0,2015,7,13,19.74,1.11,2.79,27.12
23.0,85.625,2015,7,13,20.41,7.2,2.7,28.24
23.0,86.25,2015,7,13,20.95,18.66,2.8,29.07
23.0,86.875,2015,7,13,21.7,21.09,2.63,29.6
23.0,87.5,2015,7,13,22.04,25.04,1.95,30.36
23.0,88.125,2015,7,13,22.14,18.2,2.65,29.89
23.5,85.0,2015,7,13,19.63,1.15,3.27,26.79
23.5,85.625,2015,7,13,20.23,8.53,3.16,28.16
23.5,86.25,2015,7,13,21.12,21.7,2.95,29.19
23.5,86.875,2015,7,13,21.97,21.99,2.17,29.8
23.5,87.5,2015,7,13,22.1,24.05,1.75,30.83
23.5,88.125,2015,7,13,22.15,12.89,2.68,30.15
24.0,85.0,2015,7,13,20.13,0.84,3.36,28.01
24.0,85.625,2015,7,13,20.18,6.74,3.52,28.73
24.0,86.25,2015,7,13,21.05,17.5,3.16,29.27
24.0,86.875,2015,7,13,21.83,18.89,1.79,30.03
24.0,87.5,2015,7,13,21.91,17.26,1.69,30.86
24.0,88.125,2015,7,13,22.08,7.64,2.57,30.49
22.5,85.0,2015,7,14,21.11,0.44,2.14,27.99
22.5,85.625,2015,7,14,21.24,1.3,2.13,28.03
22.5,86.25,2015,7,14,21.56,4.67,2.1,28.61
22.5,86.875,2015,7,14,22.21,11.65,1.85,29.69
22.5,87.5,2015,7,14,22.44,12.22,1.69,30.21
22.5,88.125,2015,7,14,23.15,24.96,2.57,29.89
23.0,85.0,2015,7,14,20.54,0.23,2.63,27.12
23.0,85.625,2015,7,14,21.25,1.1,2.31,28.31
23.0,86.25,2015,7,14,21.7,5.26,2.03,29.15
23.0,86.875,2015,7,14,22.26,14.58,1.78,29.8
23.0,87.5,2015,7,14,22.59,14.32,1.57,30.34
23.0,88.125,2015,7,14,23.12,23.36,2.19,29.9
23.5,85.0,2015,7,14,20.27,0.28,3.14,26.81
23.5,85.625,2015,7,14,20.88,1.09,2.74,28.26
23.5,86.25,2015,7,14,21.48,4.27,2.2,29.23
23.5,86.875,2015,7,14,22.29,12.99,1.87,29.73
23.5,87.5,2015,7,14,22.81,13.32,1.63,30.39
23.5,88.125,2015,7,14,23.1,16.61,1.95,30.1
24.0,85.0,2015,7,14,20.66,0.41,3.36,28.19
24.0,85.625,2015,7,14,20.68,1.09,3.19,28.68
24.0,86.25,2015,7,14,21.28,3.08,2.6,29.14
24.0,86.875,2015,7,14,22.07,7.89,2.06,29.49
24.0,87.5,2015,7,14,22.82,9.59,1.69,30.19
24.0,88.125,2015,7,14,23.09,9.28,1.77,30.47
22.5,85.0,2015,7,15,21.77,16.95,2.43,27.61
22.5,85.625,2015,7,15,21.7,11.07,2.69,27.57
22.5,86.25,2015,7,15,21.78,10.65,2.59,28.04
22.5,86.875,2015,7,15,22.12,15.88,2.31,28.95
22.5,87.5,2015,7,15,22.73,17.49,2.48,29.04
22.5,88.125,2015,7,15,23.67,35.57,3.43,28.77
23.0,85.0,2015,7,15,21.12,40.31,2.1,26.84
23.0,85.625,2015,7,15,21.69,17.99,2.17,27.86
23.0,86.25,2015,7,15,21.84,11.24,2.41,28.41
23.0,86.875,2015,7,15,22.08,12.9,2.66,28.74
23.0,87.5,2015,7,15,22.58,15.49,2.72,28.97
23.0,88.125,2015,7,15,23.57,28.29,3.16,28.71
23.5,85.0,2015,7,15,20.95,56.03,2.59,26.24
23.5,85.625,2015,7,15,21.56,26.54,2.17,27.63
23.5,86.25,2015,7,15,21.84,13.53,2.27,28.41
23.5,86.875,2015,7,15,22.18,10.79,2.83,28.65
23.5,87.5,2015,7,15,22.61,12.46,3.0,28.93
23.5,88.125,2015,7,15,23.6,18.07,3.16,28.81
24.0,85.0,2015,7,15,21.21,39.73,3.33,26.99
24.0,85.625,2015,7,15,21.35,25.19,2.92,27.66
24.0,86.25,2015,7,15,21.88,14.03,2.39,28.45
24.0,86.875,2015,7,15,22.27,10.11,3.04,28.54
24.0,87.5,2015,7,15,22.72,10.42,3.33,28.69
24.0,88.125,2015,7,15,23.62,12.15,3.29,29.02
22.5,85.0,2015,7,16,21.27,43.82,2.91,26.45
22.5,85.625,2015,7,16,21.33,28.77,2.32,26.33
22.5,86.25,2015,7,16,20.86,13.16,2.49,27.03
22.5,86.875,2015,7,16,20.73,7.3,2.6,28.28
22.5,87.5,2015,7,16,21.19,8.28,2.66,28.43
22.5,88.125,2015,7,16,21.8,15.49,2.81,28.46
23.0,85.0,2015,7,16,20.67,46.25,2.43,25.59
23.0,85.625,2015,7,16,20.79,30.86,1.92,26.1
23.0,86.25,2015,7,16,20.58,15.08,2.55,26.91
23.0,86.875,2015,7,16,20.7,8.3,2.42,28.43
23.0,87.5,2015,7,16,21.15,8.19,2.49,28.52
23.0,88.125,2015,7,16,21.87,11.4,2.49,28.29
